url,full_text,retweet_count,views_count
https://twitter.com/Becca__jp/status/1418389791574351873,"Wife and father-in-law of ACMC Leader MP Bathiudeen, along with the broker, arrested in connection with the death of the 16-year-old domestic aide 

#lka #SriLanka #JusticeforHishalini #harassment #Politics #SLnews #BREAKING #arrest #Bathiudeen #police #SLPolice",0,0
https://twitter.com/CeylonToday/status/1418086942059601925,"Death of a minor employed by Bathiudeen : statements of victim’s family recorded 

#lka #SriLanka #minor #bathiudeen #minor #children #harassment  #sexualabuse
https://t.co/XtNrGzu1zg",0,0
https://twitter.com/CeylonToday/status/1417717002764910592,"16-year-old maid’s death: Tamil MPs demand fresh probe 

#lka #SriLanka #Bathiudeen #Tamil #sexualabuse #harassment #abuse 
https://t.co/RHmwH29eYq",0,0
https://twitter.com/CeylonToday/status/1417692745708183561,"Death of Bathiudeen's maid: CID reveals records, files deleted from confiscated mobile phone 

#lka #SriLanka #abuse #SLnews #Bathiudeen #Police #SLPolice #harassment #abuse #sexualabuse 
https://t.co/uo9rDQvFns",1,0
https://twitter.com/CeylonToday/status/1417469603811266568,"Sexual exploitation of a minor : Police negligence a cause? 

#lka #SriLanka #sexualabuse #exploitation #minor #harassment #SLnews 
https://t.co/9DiSSqdWYa",1,0
https://twitter.com/tonyf1827/status/1417383348494766080,"@Shenali_WithU This answering to your questions is harassment... Violating our human rights. Since we definitely know that Sri Lanka is getting beaten today. 
""සුර පප්පා එකේ රෝමන් කාරයෝ වගේ දැන් මේ ලංකාවේ ටීම් එක . හැමදාම කනවා ඉවරයක් නෑ . """,0,0
https://twitter.com/humanrightsasia/status/1417381917058469894,SRI LANKA: The Complaint by a young mother of sexual harassment suffered at the Padukka Police Station - Asian Human Rights Commission https://t.co/9D9Qiw8UOq,0,0
https://twitter.com/redgeo/status/1417098420842553344,Company and police harassment continues against Alton Estate workers in Sri Lanka https://t.co/QC67gciMKY,0,0
https://twitter.com/LEADSSriLanka/status/1417036366429319171,"""LEADS expresses its deep concern at the escalating incidents of abhorrent acts of cruelty, abuse, harassment and neglect of children in Sri Lanka.""

Read the full Statement on our website: https://t.co/2FyfepMqmS

#childprotection #safeguardingchildren #everystepcounts #lka https://t.co/UWvEPqcpR5",0,0
https://twitter.com/Welikumbura/status/1416730459795456000,"Just curious, does this mean we shouldn't criticise our positive aunty @FernandoVaruni for spreading all that crap, such as no such thing called sexual harassment &amp; all? There are only a few female CEOs, after all.

#lka #SriLanka #WomenSupportingWomen #EqualRights #equality",0,0
https://twitter.com/RegularReh/status/1416310835249516544,This was for speaking about street harassment that happens in Sri Lanka. Maybe we should have spoken about the #64mayam instead.,0,0
https://twitter.com/JayakodyWimal/status/1415832142005739524,"Will Sri Lanka sponsor a motion on the Uyghurs in China, and the alleged harassment?
https://t.co/B8xS9Hvu8V",0,0
https://twitter.com/lankafiles/status/1415738317031739394,Women in #SriLanka’s eastern province protest sexual harassment against girls https://t.co/zVhQiOY4nQ,6,0
https://twitter.com/DharmadasaUdesh/status/1415656542087548934,"@thegirlbosscode @FT_SriLanka Hell would freeze before she understands your point.

Would love to hear her thoughts on the case where that 15 year old girl was raped. Varunis’ comments about sexual harassment being a tag line is an insult of epic proportions to women in Sri Lanka. Shameless and disgusting.",0,0
https://twitter.com/Mafazansar/status/1415641565888798726,@FT_SriLanka FT and Nisthar Cassim should hold your journalistic values high without publishing articles targeting to make perpetrators as victims. VF statement about sexual harassment is outright unacceptable. NP should sue @Dailymirror_SL first for having the news artile online still,0,0
https://twitter.com/lunaberryx/status/1415585728902270976,@FT_SriLanka @FernandoVaruni really meant by using our 64 mayam to eradicate harassment and u clearly mentioned sexual harassment is mere word created in our heads. What you could have done is release a video explaining nicely (without going after an artist)what you meant by that certain statement.,0,0
https://twitter.com/thegirlbosscode/status/1415565263085477888,@FT_SriLanka Being called out on something you said isn’t being “bullied”. It’s holding you responsible for degrading lingo used to describe sexual harassment and how women should conduct themselves to get things done.,3,0
https://twitter.com/EmekaP90412/status/1698220752976113788,What happened In Sri-Lanka years ago Is a Clear Case Study. All these rubbish Going On in Nigeria Should not be allowed to Continue. If @officialABAT the Career Criminal Stops the Judiciary to Uphold Justice then We must take it by FORCE No begging Or else we are all AN!MALS.,0,35
https://twitter.com/EmekaP90412/status/1694243041899372645,It’s Only a very mad Insane man or woman who would think that Someway or Somehow the Good People of Nigeria &amp;the #Obidients will move On &amp; allow a Criminal @officialABAT to remain in Aso Rock. No Justice No Peace. Sri-Lanka would be a Child’s play Should the Judiciary misbehave.,0,25
https://twitter.com/Ariom_Elyon/status/1677231182927261696,"@jawadahmadone All I could get out of it is about his vacations in Sri-Lanka, pain, medications and sleeping pills. Couldn’t find anything like chief justice or any other crap. 
How long will these PTI swindlers keep swarming in my country? Is there anyone who can stop them?",0,14
https://twitter.com/ClemOkonkwo6/status/1639333568362033152,@SaharaReporters Tinubu can run but ha can't hide anymore. Justice will sniff him out anywhere cos' the Social Media worldwide has Exposed him too much about Nigeria. Eve a Beggar in Sri-Lanka can easily Identify him,0,3
https://twitter.com/Issywave1/status/1634577880918228992,"@Nkemchor_ It's an elastic limit for the people of Sri Lanka. 
We have gone beyond d elastic limit in Nigeria. The quality of judgement that is rolled out from the temple of justice 4 d election  petitions will determine if we toll d path of Sri-lanka
The trigger is waiting to 2 pulled. https://t.co/aEzuABA9J8",5,2983
https://twitter.com/Shahzaib408Afri/status/1600170728938012678,"In Simple words Judiciary Sold and NAB also got Millions of Bucks from Mafia to be free and its done where Bajwa Traitor was Head of all this Game.
Pakistani People got result and facing more brutal life then Sri-Lanka.
Don't ask me about Cheif Justice?",0,0
https://twitter.com/EleRhinoMarch/status/1598021470810251265,"Panchali is from Colombo, in Sri-Lanka. Since a child, Panchali’s interests have centered around the concept and study of justice for the human and non-human animal.",0,0
https://twitter.com/EleRhinoMarch/status/1598021356117164032,"Panchali was born and raised in Colombo, in Sri-Lanka. As a child, Panchali was interested in justice for living beings, and this interest has grown into the concept and study of justice for the human and non-human animal.",0,0
https://twitter.com/MurrayMack4/status/1569603552804470786,"Sri-Lanka's collapse was brought about in part by UN climate justice ideology.  Poverty and want must be eliminated, not managed by an unaccountable supranational elite.",0,0
https://twitter.com/Ammayya4/status/1562651550148804609,"@khanumarfa @PrakashAmbe One can blame all the societies in the different countries the world for the phenomena of receding peace, justice and communal harmony......For example Pakistan, B Desh, Sri-Lanka.....List can be extended by the readers",0,0
https://twitter.com/aamir7811/status/1545698938392825856,"@Dr_YasminRashid Until we are not doing this we won’t get justice in Pakistan, we being Pakistani must follow the foot step of Sri-Lanka Nation
#Inqalab",0,0
https://twitter.com/SocialTeaV/status/1517192276044255232,It's being three years and justice has not served for the victims of massacre happened in Sri-Lanka? Why? Who are you protecting? #SriLanka,0,0
https://twitter.com/ms_rebellion/status/1467360078927998976,"We Are Really Sorry And Shamed For As Nation Dear Brothers or Sisters for  Sri-Lanka As Pakistani Citizen We Are Stand With You And In-Shaa-Allah @GovtofPakistan @GovtofPunjabPK @ImranKhanPTI 
As Pakistani &amp; Muslim We Stand against this Incident and Deliver Justice #Sialkot",0,0
https://twitter.com/SriLives/status/1384926768717602820,"@LAWASIA_alerts Hi I would like to attend tomorrow’s 22/04/21 webinar about Rule of law, Justice &amp; Democratic Rights in Sri-Lanka.Mrs.Zareena Abdul Azeez, LLB(Hons),Attorney-At-Law,Human Rights Activist &amp; Activism in Youth &amp; Racial Discrimination.",0,0
https://twitter.com/duycks/status/1329474365948301312,"3/ Sri-Lanka: Court rules in favour of Center for Environmental Justice (CEJ) in deforestation case, ordering former minister to fund reforestation of natural reserve citing constitutional right 2 healthy environmnt &amp; international environmental law 
https://t.co/1syoLkXN6W",1,0
https://twitter.com/Sihegee/status/1312156839098814465,@NewsWireLK The problem in Sri-Lanka. Political affiliations can take the bad people out and no justice for the people who are victims of this crime? @GotabayaR  April bombing of churches and the many lives lost in result was a major Muslim Extremist issue. People should held responsible.,0,0
https://twitter.com/Sihegee/status/1166739275456495616,@AP Your journalist should mention until few years back all Muslims in Sri-Lanka never wore face veils nor had need to hide themselves. This was brought by terrorist groups who support this kind of division. Muslims spoke against the majority. Still no justice served ..cont.,0,0
https://twitter.com/Sihegee/status/1121070931441377281,@BBCNews @BBC These LTTE terrorists still living outside a good life using innocent Tamils in Sri-Lanka to fund their luxury. UK hand them to Sri-Lanka  to bring justice all Sri-Lankans. Don't harbor these terrorists?  https://t.co/A2YTV7ZfVH,0,0
https://twitter.com/EchoRose/status/1120500976153186304,"@JosephNSanberg What was so striking about these attacks is that in the religious melting-pot that is Sri-Lanka, non-Christian members of those families were impacted. I’m sure there will be backlash on those that Radicalize in the name of God. Peace, love, light &amp; justice.",0,0
https://twitter.com/Prismatic85/status/1120028219334438912,"Praying for my Catholic brothers and sisters who were targeted and murdered in Sri-Lanka today as they celebrated Mass on the most holy day of the year. Pure evil. God will have His justice. :(
#Srilanka #SriLankaAttacks #Easter",0,0
https://twitter.com/RuthLinda24/status/469101921169854465,@WilliamJHague SV is still very much alive in in post-war Sri-Lanka. We need justice for past victims &amp; protection for future victims #askFS,1,0
https://twitter.com/chirantha7777/status/1749611594080821598,@ambikasat Lets call our public officials and show our objection to the Online Safety Bill #ApiAragale #SriLanka #Justice #HumanRights #FreedomOfSpeech #lka https://t.co/zR0HSBYOrw,0,91
https://twitter.com/FunGunRunMun/status/1749519567494185099,15 years after the #srilanka war ended we are still hard at work trying to bring alleged war criminals to justice - like this universal jurisdiction case we filed in 2017 in Latin America. https://t.co/gTON83iuoW,0,40
https://twitter.com/itjpsl/status/1749488806858747926,15 years after the #srilanka war ended we are still hard at work trying to bring alleged war criminals to justice - like this universal jurisdiction case we filed in 2017 in Latin America. https://t.co/jIYpYgMAGM,34,2413
https://twitter.com/apjkay/status/1749480885584585007,@wallacemick Plz stand for #SriLankan #Tamils also.  SriLanka forces killed 150000+ lives including  30000+ children in a matter of few months in 2009 and it's a #genocide . There's no justice till date.  #Justice4SriLankanTamils #justice4EelamTamils,0,23
https://twitter.com/chirantha7777/status/1749468631715422390,Lets call our public officials and show our objection to the Online Safety Bill #ApiAragale #SriLanka #Justice #HumanRights #FreedomOfSpeech #lka https://t.co/E0ZbTNdNKv,0,94
https://twitter.com/ShivaForJustice/status/1749445144531567095,"@chami9539 Shame of Sri Lanka as the Sinhala continues to vote for war criminals and the good Sinhala have no say. 
Sri Lanka military is accused of operating as a Drug cartel, needs an international investigation by @UN @UN_HRC  @INCB_GRIDS @DEAHQ @HRInews @UNODC 
https://t.co/KDhK5jt2mT",0,27
https://twitter.com/TamilGuardian/status/1749410451169919193,"Sri Lanka's Justice Minister claims only '14 political prisoners' in jail

Sri Lanka's Justice Minister Vijayadasa Rajapaksa sparked outrage and demands for transparency with a recent assertion that only 14 Tamil political prisoners are currently incarcerated in Sri Lankan… https://t.co/gchCGPm97H",6,3471
https://twitter.com/jewlry4justice/status/1749395039980294293,@CNo335 @PhilipOLeary11 They left Aus to go back to Sri Lanka on numerous occasions??,0,7
https://twitter.com/jewlry4justice/status/1749394511363748013,@Rechabitearalue @PhilipOLeary11 R U saying he was allowed to leave asylum in Aus &amp; go back to Sri Lanka every year??,0,20
https://twitter.com/chami9539/status/1749341589200093323,"Even the word ""Yukthiya"" has been perverted in a country where there is no justice and no law and order.

Prove me wrong.

#SriLanka",6,2581
https://twitter.com/RcSullan/status/1749308826447482912,"The mothers of forcibly disappeared in the North and East  are seeking justice for their sons and daughters for the 2528th day.
Their continuous struggle is considered as the #longest_struggle ever carried out in #SriLanka . #Justice #EnforcedDisappearances #HumanRights https://t.co/WSgeC0qdFr",8,235
https://twitter.com/bprabhakar757/status/1749300478150926796,"@ittykittyzozo @pkpitre19 @majorgauravarya Are BD, BHUTAN, NEPAL. SRI LANKA were thankful. If you are soft and considerate people take it as weakness.  They will show their . We should deal with them on natural justice and our national interests. Nothing is imp than our national interests.",0,12
https://twitter.com/ShivaForJustice/status/1749251759795474875,@adequatehousing @FranceskAlbs -Western politicians &amp; media failure are exposed well globally that created a irreparable damage to their image. West was accused of collaborating to SriLanka in committing Tamils genocide &amp; denying Justice. @volker_turk @UN @UN_HRC @IntlCrimCourt @antonioguterres,0,153
https://twitter.com/PrashanthIndra1/status/1749177775876124791,"Justice for Roshan kumarathilaka 
@RW_UNP @TiranAlles 
@UNHumanRights 
#NarammalaShooting #JusticeforRoshankumarathilaka
#PoliceBrutality #SriLanka #Lka",0,58
https://twitter.com/M4outreach/status/1749166011859829176,"@MalcolmInfiniti Bar Malco, I want 2thk u 4alwts Bn a trumpeter of Justice 4D oppressed.Nigeria is at d verge extinction unless dis Political Looters surrounding D Presidency 2Local Govt r chase out by D office of D citizen like Srilanka 2022. D Looting will continue Dey don't mean well 4Nigeria",0,10
https://twitter.com/kaveen_6169/status/1749082565980430445,"I am distressed and upset after the killing of a young boy in my electorate.
This is a result of choosing the right,trained people for the duty,I urge @TiranAlles would help doing justice to the family.

#Police #srilanka #kurunegala",0,22
https://twitter.com/LankaXpressNews/status/1748534951119569051,"Karapitiya medical officers, patients &amp; local residents seek justice for arrested senior oncologist
- Adaderena
#LKA #SriLanka https://t.co/oUN2BwrMaF",0,18
https://twitter.com/BLindJusticeM/status/1748522629734998136,"@sujeetsuman1991 Watching shamsi being smashed makes me happy,mf just ignored me during the match vs Srilanka, even though he was standing next to me.",0,48
https://twitter.com/oliverinantwist/status/1749028917275734507,"@HSanJWijekoon The value of a human life is immeasurable, and no amount of money can truly compensate for unforgivable crimes. In the context of Sri Lanka's Public Security, it's disheartening to witness such challenges, emphasizing the need for systemic change and justice reform.",0,3
https://twitter.com/SamuelBickett/status/1748379789692465504,"Sri Lanka: ""Chinese judicial authorities have achieved positive results in ensuring that everyone is equal before the law, maintaining and promoting social fairness and justice, and eliminating differentiation in serving justice based on gender, religion and sector. How does…",2,452
https://twitter.com/krishna_perera/status/1748986671742476344,"Mr. Sabry @MFA_SriLanka - you were the Minister of Justice, and also am Adviser to @GotabayaR ! Would like to hear your views 

‘The power of pardon is not a private act of grace’; a fit and proper judicial slap to Sri Lankan presidents
https://t.co/VB3VlfgRJ3",0,41
https://twitter.com/vikalpavoices/status/1748915976740192386,"අවුරුදු 5ක් වයසැති, දරුවෙක් ඇතුලු තවත් නිරායුද යෞවනයන් ඇතුලු දෙමළ වැසියන් 8 දෙනෙක් ඝාතනය කළ යුද හමුදා සැරයන් සුනිල් රත්නායක | දුමින්ද සිල්වාට ලබා දුන් ජනාධිපති සමාබ බලරහිත කරමින් ශ්‍රේෂ්ඨාධිකරණය ලබා දුන් ඓතිහාසික, විශිෂ්ට තීන්දුව… https://t.co/uHIM0sVV1g #srilanka  #Justice https://t.co/j3axw0HG0f",7,590
https://twitter.com/KathiravelRavi1/status/1748878066565419077,@TamilGuardian @VictoriaAtkins @10DowningStreet @Number10press A welcome reference to UK’s commitment to stand by Tamils to promote justice. Thank you Hon Victoria Atkins. UK should now act swiftly to hold the Genocidaries in Sri Lanka to account and help find a power sharing arrangement between the Sinhala and Tamil nations in the island.,0,42
https://twitter.com/TamilJustitia/status/1748836308380991858,"@alisabrypc @AyorkorBotchwey @GhanaMFA @MFA_SriLanka As the UN says it will continue its investigations, pressure has increased on the Sri Lankan authorities to allow an international inquiry into allegations that thousands of civilians were killed at the end of the 26-year war. #TamilGenocide https://t.co/2aBlM6oKoV",1,12
https://twitter.com/TamilJustitia/status/1748835954264244300,"@alisabrypc @bahdiplomatic @MFA_SriLanka As the UN says it will continue its investigations, pressure has increased on the Sri Lankan authorities to allow an international inquiry into allegations that thousands of civilians were killed at the end of the 26-year war. #TamilGenocide https://t.co/2aBlM6oKoV",1,14
https://twitter.com/TamilJustitia/status/1748835888103079955,"@alisabrypc @JMakamba @mfa_tanzania @MFA_SriLanka As the UN says it will continue its investigations, pressure has increased on the Sri Lankan authorities to allow an international inquiry into allegations that thousands of civilians were killed at the end of the 26-year war. #TamilGenocide https://t.co/2aBlM6oczn",1,13
https://twitter.com/TamilJustitia/status/1748831587700253131,@alisabrypc @JMakamba @mfa_tanzania @MFA_SriLanka #TamilGenocide accused ex-Sri Lankan president and his #personal adviser #AliSabry who is also accused of #warcrime &amp; #crimeagainsthumanity ordered #disappearances of Tamils inc children and ordered the  destruction of records and mass graves in the North East.,1,12
https://twitter.com/TamilJustitia/status/1748831520117461211,@alisabrypc @bahdiplomatic @MFA_SriLanka #TamilGenocide accused ex-Sri Lankan president and his #personal adviser #AliSabry who is also accused of #warcrime &amp; #crimeagainsthumanity ordered #disappearances of Tamils inc children and ordered the  destruction of records and mass graves in the North East.,1,14
https://twitter.com/ipe_sl/status/1748789686397505916,"DEBT JUSTICE https://t.co/coA3i7jAjI
Colonial roots of global south debt  https://t.co/sfAr41oYmc

@DebtJustice @IMFNews @cbsl #SriLanka #SriLankaEconomy #SriLankaCrisis https://t.co/fBhjFm6cdn",4,255
https://twitter.com/Rohiratking/status/1747702360024244370,@harit_shiv42685 @ABDszn17 You forgot afghanistan beat srilanka England Pakistan almost australia and almost india to day afghanistan mai sirf rashid he nahi tha aur ye baat mat bhul king aur tumhara justice sanju duck pe out hue to appreciate nahi kar sakte to troll bhi mat karo accha rahega,0,42
https://twitter.com/NewsfirstSL/status/1747661277085000125,"HIRUNIKA PREMACHANDRA: Justice prevails after 13-year battle against corrupt power

Watch : https://t.co/miA1dSMKwB

#newsfirst #SLNews #NewsSL #SriLanka #SL #lka #News1st #ColomboNews #hirunikapremachandra #justiceprevails #supremecourt #bharathalakshmanpremachandramurder",0,1205
https://twitter.com/StayCool000/status/1747638585447129156,"@TamilGuardian Sri Lankan, Tamils can find a way to unite globally to influence decisions taken by the lender nations to Srilanka if you want changes.  Tamils from SriLanka want recognition do it through economic strength. Asking for justice freedom will not give us disappointments.",0,49
https://twitter.com/groundviews/status/1747606850424766509,TRC – A Sophisticated Get Out of Jail Free Card? by Yasmin Sooka and Frances Harrison/ITJP  Read the full article here: https://t.co/YNGafUwwS6 #lka #SriLanka #Governance #HumanRights #justice https://t.co/6VFacHD2hS,0,112
https://twitter.com/groundviews/status/1747606695852032389,TRC – A Sophisticated Get Out of Jail Free Card? by Yasmin Sooka and Frances Harrison/ITJP  Read the full article here: https://t.co/YNGafUwwS6 #lka #SriLanka #Governance #HumanRights #justice https://t.co/j2f93uPiYB,0,32
https://twitter.com/groundviews/status/1747606593339043912,TRC – A Sophisticated Get Out of Jail Free Card? by Yasmin Sooka and Frances Harrison/ITJP  Read the full article here: https://t.co/YNGafUwwS6 #lka #SriLanka #Governance #HumanRights #justice https://t.co/cdfHbJ8BuR,0,127
https://twitter.com/groundviews/status/1747606342607769924,"TRC – A Sophisticated Get Out of Jail Free Card? by Yasmin Sooka and Frances Harrison/ITJP

Read the full article here:
https://t.co/YNGafUwwS6 #lka #SriLanka #Governance #HumanRights #justice",0,297
https://twitter.com/AingkaranK/status/1747599805394874441,"@BimalRathnayake Didn't you and your party support the war that claimed the lives of thousands of innocent Thamizh people in Sri Lanka? As far as I know, you have never demanded accountability for the alleged war crimes. Your double standard and advocacy for selective justice are appalling.",0,83
https://twitter.com/MaldivesJSC/status/1747593588232589397,"JSC, @judiciarymv and @AGOmv met with Deputy Head of Cooperation, Mr.Edoardo Spacca from the Delegation of the @EU_in_Sri_Lanka and @UNDPMaldives to discuss the assistance provided by EU and UNDP to Justice Sector. https://t.co/AYF4kfPn3W",3,1107
https://twitter.com/trendinglanka/status/1747556256930541862,"6/ As the judicial process unfolds, the crucial question arises: Will Duminda Silva face the ultimate penalty—execution by hanging? The court's decisions in the coming days will determine the course of justice in this high-profile case.

#DumindaSilva #SriLanka #LegalJustice",0,59
https://twitter.com/groundviews/status/1747544553064640523,TRC – A Sophisticated Get of Jail Free Card? by Yasmin Sooka and Frances Harrison/ITJP  Read the full article here: https://t.co/YNGafUvZ2y #lka #SriLanka #HumanRights #justice #governance https://t.co/J1ZIKENtFN,0,47
https://twitter.com/NamalAbhaya/status/1747541746139992420,"Fantastic news to wake up to! Justice system in #srilanka is live and kicking! Next step is to change this corrupt govt to make sure there’s no interference in state prosecutors duties and high handed executive orders, so people don’t have to keep faith only of FR route!",1,306
https://twitter.com/NamalAbhaya/status/1747539924201459968,"@NewsWireLK Fantastic news to wake up to! Justice system in #srilanka is live and kicking! Next step is to change this corrupt govt to make sure there’s no interference in state prosecutors duties and high handed executive orders, so people don’t have to keep faith only of FR route!",0,760
https://twitter.com/ShivaForJustice/status/1747355628211666987,"@chami9539 Sri Lanka is a corrupt, failed &amp; a ruined nation not by Rajapaksas but by Buddhist Monks' interference in politics &amp; politicians since inception using Sinhala Buddhist rhetoric to win votes. Sri Lanka is unlikely to progress as war criminals enjoy life in Sri Lanka. @UN @UN_HRC",0,48
https://twitter.com/CJA_News/status/1747295223464509733,"1/2 Don’t miss @awickrematunge and Catherine Amirfar in @just_security on the 15-year struggle for #justice in the assassination of #SriLanka #journalist Lasantha Wickrematunge following investigations into gov't corruption and abuses. 

https://t.co/kI5ita1brL",0,178
https://twitter.com/EuniceR2804/status/1747295180669989044,"ஈழத்தமிழர்களுக்கான சுயநிர்ணயத்தை வழங்குங்கள்! பிரித்தானிய வெளிவிவகார அமைச்சு கோரிக்கை
https://t.co/mKQDJrIAoe

#SriLanka #SriLankan #tamils #NorthEast #war #Justice #British #Britain #dame #mcdonagh #LabourParty #Mitcham #morden #Parliament #uk #IBC #ibctamil #TamilNews #news",0,36
https://twitter.com/EuniceR2804/status/1747294468494021054,"இலங்கையின் போர்க் குற்றவாளிகளுக்கு எதிராக மாக்னிட்ஸ்கி தடை! பிரித்தானியாவில் பெருகும் ஆதரவு
https://t.co/uM5bMR7NtH

#SriLanka #war #crime #Suspect #law #Justice #tamilpeople #tamils #british #britain #wesstreeting #LabourParty #uk #Parliament #IBC #ibctamil",0,22
https://twitter.com/sampathslk/status/1748339142264525193,"@vikalpavoices @UNHumanRights @UNSriLanka පොලීසියම වෙඩි තියලා, ඒ පොලීසියම පරීක්ෂණ කිරීම කොතරම් යුක්තිසහගත ද? සාධාරණ ද? ලංකාවේ!
#srilanka #lka #Justice",0,26
https://twitter.com/ejustice_123/status/1748306912360485134,"On 19/01/2024 we conducted a Round table Discussion on ""Understanding  the Issue of Illegitimate Debt in the Sri Lankan Context"" organized  under the NED project on ""Promote Civic Literacy, Good Governance, and  Rule of Law in the Environmental Sector in Sri Lanka"". https://t.co/UeAf8ak810",0,12
https://twitter.com/adaderana/status/1748302470517022750,"Karapitiya medical officers, patients &amp; local residents seek justice for arrested senior oncologist

Read more: https://t.co/eRIGHEp4MG

#lka #adaderana #srilanka #hospital #news",0,714
https://twitter.com/TamilJustitia/status/1748283447607460255,@alisabrypc @AyorkorBotchwey @GhanaMFA @MFA_SriLanka Witnesses allege #TamilGenocide accused ex-Sri Lankan president and his #personal adviser #AliSabry who is also accused of #warcrime &amp; #crimeagainsthumanity ordered #disappearances of Tamils inc children and ordered the  destruction of records and mass graves in the North East.,1,12
https://twitter.com/ngfsrilanka/status/1748268388932002256,"@NewsWireLK Kind of breaches demands urgent top-to-bottom reforms, ensuring accountability and justice. No one should be above the law. 
Appointing an IGP with a record of attacking civilians on political orders not only undermines law enforcement but also sets an unseemly precedent.",0,695
https://twitter.com/wsdc_my/status/1748228099316343106,"As the Captain of Team Sri Lanka, Chanidu also led the team into becoming Champions at Oldham Cup 2023 and Doxbridge WSDC 2023!

He will conduct two modules on Day 1, Debating Criminal Justice
- Principles, Purposes, and Processes; and Debating Prisons, Police, and Politics.",0,25
https://twitter.com/tamilsforum/status/1748072633097166967,"@sarahjolney1 @EdwardJDavey @ElliotColburn @MartynDaySNP @VirendraSharma @ChiOnwurah @TootingPaul @RupaHuq @SamTarry @ramjichauhan @DSimmonds_RNP @Conservatives @labour @LibDems @theSNP @duponline @CFofTamils @Tamils4Labour @tfolibdem1 @UKParliament @scullypPaul MP for Sutton &amp; Cheam, Parliamentary Under-Secretary for Business, Energy &amp; Industrial Energy, Minister of State for #London, Former Chair of APPG-Tamils. He visited @UN_HRC several times with BTF, seeking truth, justice &amp; reconciliation for #Tamils in #SriLanka. https://t.co/B2HrNJbsZx",6,270
https://twitter.com/ngfsrilanka/status/1748033292144934932,"The Acting IG of Police &amp; Minister of Public Security spun a tale of 'justice operation' targeting smuggling, drug dealers – a script for a drug-free utopia! Will #SriLanka's stage be set for a crime-free, corruption-free, violence-free saga? The next scene unfolds soon.",0,109
https://twitter.com/bezbednost_org/status/1748001020318204167,"Our researcher @srdjan_herc participated in today’s Webinar organized by @gijtr and @SitesConscience in discussion on our findings on the topic of ""Transitional Justice Tools to Address Radicalism and Violent Extremism"" with focus on the Sahel region, Balkans and Sri Lanka. https://t.co/vi3WMmg5AH",2,529
https://twitter.com/Thusi_Kumar/status/1747262296156705167,"We spoke to host of different parliamentarians from both major parties in London last night.

They spoke about British Tamils, the upcoming UK elections and what they will do to ensure justice and accountability in Sri Lanka. 

Stay tuned to @TamilGuardian for more. https://t.co/lTzfezy3qc",1,504
https://twitter.com/MoronVerbose/status/1747954705173741867,"#SriLanka Extremely long thread debating the pros and cons of a #NPP/#JVP government. Still unable to grasp that for the last 75 years we have been taken for a massive ride, and still are. No demand for justice whatsoever. Wants the same brainless rogue to govern him.",0,64
https://twitter.com/sarojpathi/status/1747942189110616079,"Happening now: Conference in #Colombo on the Abolition of the Executive Presidential System organised by the National Movement for Social Justice (NMSJ). Dr Nihal Jayawickrama, Dr Paikyasothy Saravanamuthu &amp; PAFFREL's Rohana Hettiarachchi are key speakers.
#SriLanka #democracy https://t.co/GSbOPc3ftq",1,295
https://twitter.com/Economynext/status/1747255729944428699,"The Ambuluwawa Biodiversity Center will be developed as a tourist zone with opportunities for adventure sports, State Minister of Justice and Prisons Anuradha Jayaratne said.
#SriLanka

https://t.co/GtPAxPQvNB",0,396
https://twitter.com/TheMorningLK/status/1747868925260648852,"EDITORIAL ✒️| Wheels of Justice turns | The Daily Morning  
Details 
https://t.co/IgbKWYjUUI
#Trending #SriLanka #lka #srilankadaily #srilankan #SriLankaNews #SriLankaNewsToday",0,133
https://twitter.com/ChronicleLK/status/1747250497348837382,"Sri Lanka Ambuluwawa tourist project to attract thrill seekers: ECONOMYNEXT – The Ambuluwawa Biodiversity Center will be developed as a tourist zone with opportunities for adventure sports, State Minister of Justice and… https://t.co/mF4RRQaPVz #FinancialChronicle #Srilanka #LK https://t.co/ZFhWHZJ6Pt",0,271
https://twitter.com/MAFrancheUN/status/1747237522080686513,Great welcome @ILOColombo new County Director @jonisimpson to @UNSriLanka team; brings wealth experience across region &amp; beyond; look forward working together to advance social justice and promote decent work Sri Lanka  https://t.co/GHpb7C1FgV,2,1106
https://twitter.com/wearesorrylk/status/1747805410105446906,දුමින්ද සිල්වාට අදාළ තීන්දුව සුනිල් රත්නායක ට ත් අදාළ නොවන්නේද? Read in full:  https://t.co/XV56K7iFNp #srilanka #lka #Justice #SunilRathnayaka #DumindaSilva https://t.co/XZiRILB91j,0,22
https://twitter.com/forum_asia/status/1747201265619304943,"@forum_asia calls upon the government of Sri Lanka to cease Operation Yukthiya, release individuals who have been arrested without evidence or solely on suspicion and ensure legal representation. Protecting fundamental rights is crucial in upholding justice.",0,63
https://twitter.com/sampathslk/status/1747799169668935717,දුමින්ද සිල්වාට අදාළ තීන්දුව සුනිල් රත්නායක ට ත් අදාළ නොවන්නේද? Read in full:  https://t.co/YGHF0BgSap #srilanka #lka #Justice #SunilRathnayaka #DumindaSilva https://t.co/7r9X5PbvrJ,1,118
